fecha,id_producto,nombre_producto,categoria,cantidad_vendida,precio_venta,costo_unitario,total_venta
2024-11-14,P025,Pasta Dental Colgate 75ml,Higiene,4.0,4.5,3.1,18.0
2024-11-14,P007,Queso Fresco 250g,Lacteos,2.0,5.0,3.6,10.0
2024-11-14,P019,Detergente Ariel 500g,Limpieza,4.0,8.5,6.2,34.0
2024-11-14,P014,Galletas Oreo 12u,Snacks,20.0,2.5,1.7,50.0
2024-11-14,P016,Chocolate Sublime,Snacks,12.0,1.5,0.9,18.0
2024-11-14,P017,Galletas Casino 6u,Snacks,2.0,1.8,1.1,3.6
2024-11-14,P006,Yogurt Laive 1L,Lacteos,3.0,7.5,5.5,22.5
2024-11-14,P020,Lejia Clorox 1L,Limpieza,3.0,4.0,2.8,12.0
2024-11-15,P025,Pasta Dental Colgate 75ml,Higiene,9.0,4.5,3.1,40.5
2024-11-15,P002,Aceite Primor 1L,Alimentos,10.0,8.0,6.0,80.0
2024-11-15,P020,Lejia Clorox 1L,Limpieza,9.0,4.0,2.8,36.0
2024-11-15,P007,Queso Fresco 250g,Lacteos,2.0,5.0,3.6,10.0
2024-11-15,P011,Agua San Luis 625ml,Bebidas,18.0,1.5,0.9,27.0
2024-11-15,P010,Inca Kola 1.5L,Bebidas,25.0,5.5,3.8,137.5
2024-11-15,P015,Papas Lays 42g,Snacks,14.0,2.0,1.3,28.0
2024-11-15,P018,Chifles 50g,Snacks,1.0,1.5,0.9,1.5
2024-11-15,P013,Energizante Volt 473ml,Bebidas,1.0,3.5,2.4,3.5
2024-11-15,P004,Fideos Don Vittorio 500g,Alimentos,18.0,2.8,1.9,50.4
2024-11-15,P005,Leche Gloria 400g,Lacteos,26.0,4.5,3.2,117.0
2024-11-15,P019,Detergente Ariel 500g,Limpieza,10.0,8.5,6.2,85.0
2024-11-16,P020,Lejia Clorox 1L,Limpieza,13.0,4.0,2.8,52.0
2024-11-16,P021,Jabon Bolivar 230g,Limpieza,3.0,2.5,1.6,7.5
2024-11-16,P012,Cerveza Cristal 650ml,Bebidas,6.0,5.0,3.5,30.0
2024-11-16,P008,Mantequilla Laive 100g,Lacteos,1.0,4.2,3.0,4.2
2024-11-16,P006,Yogurt Laive 1L,Lacteos,12.0,7.5,5.5,90.0
2024-11-16,P013,Energizante Volt 473ml,Bebidas,3.0,3.5,2.4,10.5
2024-11-16,P015,Papas Lays 42g,Snacks,22.0,2.0,1.3,44.0
2024-11-16,P003,Azucar Rubia 1kg,Alimentos,21.0,3.2,2.3,67.2
2024-11-16,P007,Queso Fresco 250g,Lacteos,3.0,5.0,3.6,15.0
2024-11-16,P025,Pasta Dental Colgate 75ml,Higiene,13.0,4.5,3.1,58.5
2024-11-16,P017,Galletas Casino 6u,Snacks,3.0,1.8,1.1,5.4
2024-11-17,P018,Chifles 50g,Snacks,3.0,1.5,0.9,4.5
2024-11-17,P021,Jabon Bolivar 230g,Limpieza,3.0,2.5,1.6,7.5
2024-11-17,P005,Leche Gloria 400g,Lacteos,20.0,4.5,3.2,90.0
2024-11-17,P009,Coca Cola 500ml,Bebidas,26.0,2.5,1.6,65.0
2024-11-17,P019,Detergente Ariel 500g,Limpieza,7.0,8.5,6.2,59.5
2024-11-17,P023,Jabon Dove 90g,Higiene,5.0,3.5,2.4,17.5
2024-11-17,P002,Aceite Primor 1L,Alimentos,5.0,8.0,6.0,40.0
2024-11-17,P015,Papas Lays 42g,Snacks,19.0,2.0,1.3,38.0
2024-11-17,P025,Pasta Dental Colgate 75ml,Higiene,13.0,4.5,3.1,58.5
2024-11-17,P012,Cerveza Cristal 650ml,Bebidas,13.0,5.0,3.5,65.0
2024-11-17,P016,Chocolate Sublime,Snacks,7.0,1.5,0.9,10.5
2024-11-17,P011,Agua San Luis 625ml,Bebidas,16.0,1.5,0.9,24.0
2024-11-17,P001,Arroz Costeno 1kg,Alimentos,20.0,3.5,2.5,70.0
2024-11-17,P008,Mantequilla Laive 100g,Lacteos,2.0,4.2,3.0,8.4
2024-11-17,P007,Queso Fresco 250g,Lacteos,3.0,5.0,3.6,15.0
2024-11-17,P010,Inca Kola 1.5L,Bebidas,24.0,5.5,3.8,132.0
2024-11-18,P021,Jabon Bolivar 230g,Limpieza,4.0,2.5,1.6,10.0
2024-11-18,P006,Yogurt Laive 1L,Lacteos,10.0,7.5,5.5,75.0
2024-11-18,P001,Arroz Costeno 1kg,Alimentos,25.0,3.5,2.5,87.5
2024-11-18,P016,Chocolate Sublime,Snacks,5.0,1.5,0.9,7.5
2024-11-18,P022,Shampoo Pantene 400ml,Higiene,4.0,14.0,10.0,56.0
2024-11-18,P012,Cerveza Cristal 650ml,Bebidas,9.0,5.0,3.5,45.0
2024-11-19,P018,Chifles 50g,Snacks,3.0,1.5,0.9,4.5
2024-11-19,P008,Mantequilla Laive 100g,Lacteos,4.0,4.2,3.0,16.8
2024-11-19,P010,Inca Kola 1.5L,Bebidas,23.0,5.5,3.8,126.5
2024-11-19,P011,Agua San Luis 625ml,Bebidas,11.0,1.5,0.9,16.5
2024-11-19,P005,Leche Gloria 400g,Lacteos,24.0,4.5,3.2,108.0
2024-11-19,P002,Aceite Primor 1L,Alimentos,5.0,8.0,6.0,40.0
2024-11-19,P019,Detergente Ariel 500g,Limpieza,10.0,8.5,6.2,85.0
2024-11-19,P003,Azucar Rubia 1kg,Alimentos,21.0,3.2,2.3,67.2
2024-11-19,P021,Jabon Bolivar 230g,Limpieza,3.0,2.5,1.6,7.5
2024-11-19,P015,Papas Lays 42g,Snacks,11.0,2.0,1.3,22.0
2024-11-19,P017,Galletas Casino 6u,Snacks,2.0,1.8,1.1,3.6
2024-11-19,P023,Jabon Dove 90g,Higiene,9.0,3.5,2.4,31.5
2024-11-19,P025,Pasta Dental Colgate 75ml,Higiene,8.0,4.5,3.1,36.0
2024-11-19,P022,Shampoo Pantene 400ml,Higiene,4.0,14.0,10.0,56.0
2024-11-19,P016,Chocolate Sublime,Snacks,6.0,1.5,0.9,9.0
2024-11-20,P002,Aceite Primor 1L,Alimentos,4.0,8.0,6.0,32.0
2024-11-20,P001,Arroz Costeno 1kg,Alimentos,22.0,3.5,2.5,77.0
2024-11-20,P024,Papel Higienico Elite 4u,Higiene,8.0,5.5,3.8,44.0
2024-11-20,P010,Inca Kola 1.5L,Bebidas,22.0,5.5,3.8,121.0
2024-11-20,P021,Jabon Bolivar 230g,Limpieza,2.0,2.5,1.6,5.0
2024-11-20,P014,Galletas Oreo 12u,Snacks,14.0,2.5,1.7,35.0
2024-11-20,P005,Leche Gloria 400g,Lacteos,16.0,4.5,3.2,72.0
2024-11-20,P023,Jabon Dove 90g,Higiene,6.0,3.5,2.4,21.0
2024-11-20,P006,Yogurt Laive 1L,Lacteos,10.0,7.5,5.5,75.0
2024-11-20,P004,Fideos Don Vittorio 500g,Alimentos,24.0,2.8,1.9,67.2
2024-11-20,P016,Chocolate Sublime,Snacks,10.0,1.5,0.9,15.0
2024-11-20,P012,Cerveza Cristal 650ml,Bebidas,5.0,5.0,3.5,25.0
2024-11-20,P019,Detergente Ariel 500g,Limpieza,9.0,8.5,6.2,76.5
2024-11-20,P020,Lejia Clorox 1L,Limpieza,5.0,4.0,2.8,20.0
2024-11-20,P013,Energizante Volt 473ml,Bebidas,4.0,3.5,2.4,14.0
2024-11-21,P005,Leche Gloria 400g,Lacteos,11.0,4.5,3.2,49.5
2024-11-21,P025,Pasta Dental Colgate 75ml,Higiene,4.0,4.5,3.1,18.0
2024-11-21,P018,Chifles 50g,Snacks,2.0,1.5,0.9,3.0
2024-11-21,P002,Aceite Primor 1L,Alimentos,10.0,8.0,6.0,80.0
2024-11-21,P010,Inca Kola 1.5L,Bebidas,16.0,5.5,3.8,88.0
2024-11-21,P015,Papas Lays 42g,Snacks,16.0,2.0,1.3,32.0
2024-11-21,P003,Azucar Rubia 1kg,Alimentos,24.0,3.2,2.3,76.8
2024-11-21,P021,Jabon Bolivar 230g,Limpieza,3.0,2.5,1.6,7.5
2024-11-21,P024,Papel Higienico Elite 4u,Higiene,19.0,5.5,3.8,104.5
2024-11-21,P022,Shampoo Pantene 400ml,Higiene,3.0,14.0,10.0,42.0
2024-11-21,P023,Jabon Dove 90g,Higiene,5.0,3.5,2.4,17.5
2024-11-21,P016,Chocolate Sublime,Snacks,4.0,1.5,0.9,6.0
2024-11-21,P011,Agua San Luis 625ml,Bebidas,14.0,1.5,0.9,21.0
2024-11-21,P019,Detergente Ariel 500g,Limpieza,9.0,8.5,6.2,76.5
2024-11-22,P022,Shampoo Pantene 400ml,Higiene,1.0,14.0,10.0,14.0
2024-11-22,P016,Chocolate Sublime,Snacks,8.0,1.5,0.9,12.0
2024-11-22,P009,Coca Cola 500ml,Bebidas,21.0,2.5,1.6,52.5
2024-11-22,P005,Leche Gloria 400g,Lacteos,18.0,4.5,3.2,81.0
2024-11-22,P004,Fideos Don Vittorio 500g,Alimentos,16.0,2.8,1.9,44.8
2024-11-22,P001,Arroz Costeno 1kg,Alimentos,20.0,3.5,2.5,70.0
2024-11-22,P024,Papel Higienico Elite 4u,Higiene,17.0,5.5,3.8,93.5
2024-11-22,P006,Yogurt Laive 1L,Lacteos,4.0,7.5,5.5,30.0
2024-11-22,P002,Aceite Primor 1L,Alimentos,3.0,8.0,6.0,24.0
2024-11-22,P012,Cerveza Cristal 650ml,Bebidas,9.0,5.0,3.5,45.0
2024-11-22,P025,Pasta Dental Colgate 75ml,Higiene,7.0,4.5,3.1,31.5
2024-11-22,P010,Inca Kola 1.5L,Bebidas,10.0,5.5,3.8,55.0
2024-11-22,P017,Galletas Casino 6u,Snacks,2.0,1.8,1.1,3.6
2024-11-22,P007,Queso Fresco 250g,Lacteos,3.0,5.0,3.6,15.0
2024-11-22,P011,Agua San Luis 625ml,Bebidas,13.0,1.5,0.9,19.5
2024-11-22,P015,Papas Lays 42g,Snacks,18.0,2.0,1.3,36.0
2024-11-22,P008,Mantequilla Laive 100g,Lacteos,4.0,4.2,3.0,16.8
2024-11-22,P019,Detergente Ariel 500g,Limpieza,9.0,8.5,6.2,76.5
2024-11-22,P003,Azucar Rubia 1kg,Alimentos,18.0,3.2,2.3,57.6
2024-11-23,P016,Chocolate Sublime,Snacks,9.0,1.5,0.9,13.5
2024-11-23,P017,Galletas Casino 6u,Snacks,3.0,1.8,1.1,5.4
2024-11-23,P022,Shampoo Pantene 400ml,Higiene,3.0,14.0,10.0,42.0
2024-11-23,P001,Arroz Costeno 1kg,Alimentos,14.0,3.5,2.5,49.0
2024-11-23,P010,Inca Kola 1.5L,Bebidas,32.0,5.5,3.8,176.0
2024-11-23,P006,Yogurt Laive 1L,Lacteos,11.0,7.5,5.5,82.5
2024-11-23,P012,Cerveza Cristal 650ml,Bebidas,13.0,5.0,3.5,65.0
2024-11-23,P003,Azucar Rubia 1kg,Alimentos,23.0,3.2,2.3,73.6
2024-11-23,P015,Papas Lays 42g,Snacks,22.0,2.0,1.3,44.0
2024-11-23,P004,Fideos Don Vittorio 500g,Alimentos,26.0,2.8,1.9,72.8
2024-11-23,P018,Chifles 50g,Snacks,1.0,1.5,0.9,1.5
2024-11-23,P011,Agua San Luis 625ml,Bebidas,20.0,1.5,0.9,30.0
2024-11-23,P023,Jabon Dove 90g,Higiene,5.0,3.5,2.4,17.5
2024-11-23,P014,Galletas Oreo 12u,Snacks,22.0,2.5,1.7,55.0
2024-11-23,P021,Jabon Bolivar 230g,Limpieza,1.0,2.5,1.6,2.5
2024-11-24,P025,Pasta Dental Colgate 75ml,Higiene,7.0,4.5,3.1,31.5
2024-11-24,P015,Papas Lays 42g,Snacks,32.0,2.0,1.3,64.0
2024-11-24,P010,Inca Kola 1.5L,Bebidas,19.0,5.5,3.8,104.5
2024-11-24,P012,Cerveza Cristal 650ml,Bebidas,7.0,5.0,3.5,35.0
2024-11-24,P018,Chifles 50g,Snacks,1.0,1.5,0.9,1.5
2024-11-24,P016,Chocolate Sublime,Snacks,6.0,1.5,0.9,9.0
2024-11-24,P003,Azucar Rubia 1kg,Alimentos,29.0,3.2,2.3,92.8
2024-11-24,P020,Lejia Clorox 1L,Limpieza,3.0,4.0,2.8,12.0
2024-11-24,P023,Jabon Dove 90g,Higiene,13.0,3.5,2.4,45.5
2024-11-24,P006,Yogurt Laive 1L,Lacteos,10.0,7.5,5.5,75.0
2024-11-24,P001,Arroz Costeno 1kg,Alimentos,15.0,3.5,2.5,52.5
2024-11-24,P005,Leche Gloria 400g,Lacteos,32.0,4.5,3.2,144.0
2024-11-24,P011,Agua San Luis 625ml,Bebidas,15.0,1.5,0.9,22.5
2024-11-24,P017,Galletas Casino 6u,Snacks,1.0,1.8,1.1,1.8
2024-11-24,P002,Aceite Primor 1L,Alimentos,9.0,8.0,6.0,72.0
2024-11-24,P007,Queso Fresco 250g,Lacteos,2.0,5.0,3.6,10.0
2024-11-24,P024,Papel Higienico Elite 4u,Higiene,13.0,5.5,3.8,71.5
2024-11-24,P004,Fideos Don Vittorio 500g,Alimentos,20.0,2.8,1.9,56.0
2024-11-24,P022,Shampoo Pantene 400ml,Higiene,5.0,14.0,10.0,70.0
2024-11-25,P004,Fideos Don Vittorio 500g,Alimentos,14.0,2.8,1.9,39.2
2024-11-25,P025,Pasta Dental Colgate 75ml,Higiene,8.0,4.5,3.1,36.0
2024-11-25,P023,Jabon Dove 90g,Higiene,4.0,3.5,2.4,14.0
2024-11-25,P011,Agua San Luis 625ml,Bebidas,19.0,1.5,0.9,28.5
2024-11-25,P020,Lejia Clorox 1L,Limpieza,4.0,4.0,2.8,16.0
2024-11-25,P012,Cerveza Cristal 650ml,Bebidas,9.0,5.0,3.5,45.0
2024-11-25,P005,Leche Gloria 400g,Lacteos,8.0,4.5,3.2,36.0
2024-11-25,P008,Mantequilla Laive 100g,Lacteos,3.0,4.2,3.0,12.6
2024-11-25,P003,Azucar Rubia 1kg,Alimentos,16.0,3.2,2.3,51.2
2024-11-25,P014,Galletas Oreo 12u,Snacks,23.0,2.5,1.7,57.5
2024-11-25,P016,Chocolate Sublime,Snacks,9.0,1.5,0.9,13.5
2024-11-25,P001,Arroz Costeno 1kg,Alimentos,20.0,3.5,2.5,70.0
2024-11-25,P017,Galletas Casino 6u,Snacks,3.0,1.8,1.1,5.4
2024-11-25,P021,Jabon Bolivar 230g,Limpieza,4.0,2.5,1.6,10.0
2024-11-25,P018,Chifles 50g,Snacks,3.0,1.5,0.9,4.5
2024-11-25,P015,Papas Lays 42g,Snacks,13.0,2.0,1.3,26.0
2024-11-25,P006,Yogurt Laive 1L,Lacteos,4.0,7.5,5.5,30.0
2024-11-25,P009,Coca Cola 500ml,Bebidas,19.0,2.5,1.6,47.5
2024-11-26,P021,Jabon Bolivar 230g,Limpieza,1.0,2.5,1.6,2.5
2024-11-26,P007,Queso Fresco 250g,Lacteos,3.0,5.0,3.6,15.0
2024-11-26,P002,Aceite Primor 1L,Alimentos,9.0,8.0,6.0,72.0
2024-11-26,P015,Papas Lays 42g,Snacks,15.0,2.0,1.3,30.0
2024-11-26,P017,Galletas Casino 6u,Snacks,1.0,1.8,1.1,1.8
2024-11-26,P014,Galletas Oreo 12u,Snacks,13.0,2.5,1.7,32.5
2024-11-26,P025,Pasta Dental Colgate 75ml,Higiene,8.0,4.5,3.1,36.0
2024-11-26,P009,Coca Cola 500ml,Bebidas,15.0,2.5,1.6,37.5
2024-11-26,P008,Mantequilla Laive 100g,Lacteos,1.0,4.2,3.0,4.2
2024-11-26,P005,Leche Gloria 400g,Lacteos,13.0,4.5,3.2,58.5
2024-11-26,P016,Chocolate Sublime,Snacks,6.0,1.5,0.9,9.0
2024-11-27,P010,Inca Kola 1.5L,Bebidas,14.0,5.5,3.8,77.0
2024-11-27,P009,Coca Cola 500ml,Bebidas,10.0,2.5,1.6,25.0
2024-11-27,P001,Arroz Costeno 1kg,Alimentos,12.0,3.5,2.5,42.0
2024-11-27,P018,Chifles 50g,Snacks,3.0,1.5,0.9,4.5
2024-11-27,P012,Cerveza Cristal 650ml,Bebidas,5.0,5.0,3.5,25.0
2024-11-27,P021,Jabon Bolivar 230g,Limpieza,4.0,2.5,1.6,10.0
2024-11-27,P017,Galletas Casino 6u,Snacks,3.0,1.8,1.1,5.4
2024-11-27,P023,Jabon Dove 90g,Higiene,4.0,3.5,2.4,14.0
2024-11-27,P005,Leche Gloria 400g,Lacteos,14.0,4.5,3.2,63.0
2024-11-27,P025,Pasta Dental Colgate 75ml,Higiene,3.0,4.5,3.1,13.5
2024-11-27,P002,Aceite Primor 1L,Alimentos,4.0,8.0,6.0,32.0
2024-11-27,P022,Shampoo Pantene 400ml,Higiene,4.0,14.0,10.0,56.0
2024-11-27,P003,Azucar Rubia 1kg,Alimentos,21.0,3.2,2.3,67.2
2024-11-27,P024,Papel Higienico Elite 4u,Higiene,14.0,5.5,3.8,77.0
2024-11-28,P003,Azucar Rubia 1kg,Alimentos,10.0,3.2,2.3,32.0
2024-11-28,P017,Galletas Casino 6u,Snacks,3.0,1.8,1.1,5.4
2024-11-28,P008,Mantequilla Laive 100g,Lacteos,3.0,4.2,3.0,12.6
2024-11-28,P009,Coca Cola 500ml,Bebidas,21.0,2.5,1.6,52.5
2024-11-28,P004,Fideos Don Vittorio 500g,Alimentos,18.0,2.8,1.9,50.4
2024-11-28,P002,Aceite Primor 1L,Alimentos,9.0,8.0,6.0,72.0
2024-11-28,P025,Pasta Dental Colgate 75ml,Higiene,9.0,4.5,3.1,40.5
2024-11-28,P012,Cerveza Cristal 650ml,Bebidas,9.0,5.0,3.5,45.0
2024-11-28,P011,Agua San Luis 625ml,Bebidas,10.0,1.5,0.9,15.0
2024-11-28,P020,Lejia Clorox 1L,Limpieza,10.0,4.0,2.8,40.0
2024-11-28,P014,Galletas Oreo 12u,Snacks,30.0,2.5,1.7,75.0
2024-11-28,P023,Jabon Dove 90g,Higiene,12.0,3.5,2.4,42.0
2024-11-28,P015,Papas Lays 42g,Snacks,28.0,2.0,1.3,56.0
2024-11-28,P024,Papel Higienico Elite 4u,Higiene,22.0,5.5,3.8,121.0
2024-11-28,P016,Chocolate Sublime,Snacks,3.0,1.5,0.9,4.5
2024-11-28,P018,Chifles 50g,Snacks,2.0,1.5,0.9,3.0
2024-11-28,P019,Detergente Ariel 500g,Limpieza,7.0,8.5,6.2,59.5
2024-11-28,P021,Jabon Bolivar 230g,Limpieza,1.0,2.5,1.6,2.5
2024-11-29,P013,Energizante Volt 473ml,Bebidas,3.0,3.5,2.4,10.5
2024-11-29,P012,Cerveza Cristal 650ml,Bebidas,12.0,5.0,3.5,60.0
2024-11-29,P017,Galletas Casino 6u,Snacks,4.0,1.8,1.1,7.2
2024-11-29,P023,Jabon Dove 90g,Higiene,6.0,3.5,2.4,21.0
2024-11-29,P014,Galletas Oreo 12u,Snacks,25.0,2.5,1.7,62.5
2024-11-29,P015,Papas Lays 42g,Snacks,20.0,2.0,1.3,40.0
2024-11-29,P025,Pasta Dental Colgate 75ml,Higiene,8.0,4.5,3.1,36.0
2024-11-29,P009,Coca Cola 500ml,Bebidas,15.0,2.5,1.6,37.5
2024-11-29,P022,Shampoo Pantene 400ml,Higiene,1.0,14.0,10.0,14.0
2024-11-29,P008,Mantequilla Laive 100g,Lacteos,1.0,4.2,3.0,4.2
2024-11-29,P011,Agua San Luis 625ml,Bebidas,14.0,1.5,0.9,21.0
2024-11-29,P024,Papel Higienico Elite 4u,Higiene,30.0,5.5,3.8,165.0
2024-11-29,P002,Aceite Primor 1L,Alimentos,4.0,8.0,6.0,32.0
2024-11-30,P017,Galletas Casino 6u,Snacks,2.0,1.8,1.1,3.6
2024-11-30,P020,Lejia Clorox 1L,Limpieza,12.0,4.0,2.8,48.0
2024-11-30,P023,Jabon Dove 90g,Higiene,7.0,3.5,2.4,24.5
2024-11-30,P011,Agua San Luis 625ml,Bebidas,33.0,1.5,0.9,49.5
2024-11-30,P016,Chocolate Sublime,Snacks,15.0,1.5,0.9,22.5
2024-11-30,P014,Galletas Oreo 12u,Snacks,31.0,2.5,1.7,77.5
2024-11-30,P021,Jabon Bolivar 230g,Limpieza,6.0,2.5,1.6,15.0
2024-11-30,P010,Inca Kola 1.5L,Bebidas,15.0,5.5,3.8,82.5
2024-11-30,P005,Leche Gloria 400g,Lacteos,16.0,4.5,3.2,72.0
2024-11-30,P025,Pasta Dental Colgate 75ml,Higiene,7.0,4.5,3.1,31.5
2024-11-30,P015,Papas Lays 42g,Snacks,37.0,2.0,1.3,74.0
2024-11-30,P001,Arroz Costeno 1kg,Alimentos,22.0,3.5,2.5,77.0
2024-11-30,P008,Mantequilla Laive 100g,Lacteos,1.0,4.2,3.0,4.2
2024-11-30,P013,Energizante Volt 473ml,Bebidas,2.0,3.5,2.4,7.0
2024-12-01,P002,Aceite Primor 1L,Alimentos,6.0,8.0,6.0,48.0
2024-12-01,P016,Chocolate Sublime,Snacks,7.0,1.5,0.9,10.5
2024-12-01,P022,Shampoo Pantene 400ml,Higiene,1.0,14.0,10.0,14.0
2024-12-01,P013,Energizante Volt 473ml,Bebidas,4.0,3.5,2.4,14.0
2024-12-01,P025,Pasta Dental Colgate 75ml,Higiene,5.0,4.5,3.1,22.5
2024-12-01,P001,Arroz Costeno 1kg,Alimentos,24.0,3.5,2.5,84.0
2024-12-01,P019,Detergente Ariel 500g,Limpieza,13.0,8.5,6.2,110.5
2024-12-01,P004,Fideos Don Vittorio 500g,Alimentos,22.0,2.8,1.9,61.6
2024-12-01,P003,Azucar Rubia 1kg,Alimentos,11.0,3.2,2.3,35.2
2024-12-01,P021,Jabon Bolivar 230g,Limpieza,2.0,2.5,1.6,5.0
2024-12-01,P005,Leche Gloria 400g,Lacteos,23.0,4.5,3.2,103.5
2024-12-02,P006,Yogurt Laive 1L,Lacteos,3.0,7.5,5.5,22.5
2024-12-02,P017,Galletas Casino 6u,Snacks,4.0,1.8,1.1,7.2
2024-12-02,P023,Jabon Dove 90g,Higiene,10.0,3.5,2.4,35.0
2024-12-02,P022,Shampoo Pantene 400ml,Higiene,3.0,14.0,10.0,42.0
2024-12-02,P025,Pasta Dental Colgate 75ml,Higiene,7.0,4.5,3.1,31.5
2024-12-02,P003,Azucar Rubia 1kg,Alimentos,12.0,3.2,2.3,38.4
2024-12-02,P019,Detergente Ariel 500g,Limpieza,7.0,8.5,6.2,59.5
2024-12-02,P020,Lejia Clorox 1L,Limpieza,10.0,4.0,2.8,40.0
2024-12-02,P009,Coca Cola 500ml,Bebidas,32.0,2.5,1.6,80.0
2024-12-02,P018,Chifles 50g,Snacks,3.0,1.5,0.9,4.5
2024-12-02,P002,Aceite Primor 1L,Alimentos,6.0,8.0,6.0,48.0
2024-12-02,P010,Inca Kola 1.5L,Bebidas,32.0,5.5,3.8,176.0
2024-12-03,P010,Inca Kola 1.5L,Bebidas,32.0,5.5,3.8,176.0
2024-12-03,P025,Pasta Dental Colgate 75ml,Higiene,4.0,4.5,3.1,18.0
2024-12-03,P019,Detergente Ariel 500g,Limpieza,8.0,8.5,6.2,68.0
2024-12-03,P013,Energizante Volt 473ml,Bebidas,4.0,3.5,2.4,14.0
2024-12-03,P003,Azucar Rubia 1kg,Alimentos,23.0,3.2,2.3,73.6
2024-12-03,P014,Galletas Oreo 12u,Snacks,24.0,2.5,1.7,60.0
2024-12-03,P002,Aceite Primor 1L,Alimentos,8.0,8.0,6.0,64.0
2024-12-03,P022,Shampoo Pantene 400ml,Higiene,2.0,14.0,10.0,28.0
2024-12-03,P009,Coca Cola 500ml,Bebidas,12.0,2.5,1.6,30.0
2024-12-03,P012,Cerveza Cristal 650ml,Bebidas,14.0,5.0,3.5,70.0
2024-12-03,P006,Yogurt Laive 1L,Lacteos,8.0,7.5,5.5,60.0
2024-12-03,P015,Papas Lays 42g,Snacks,8.0,2.0,1.3,16.0
2024-12-03,P001,Arroz Costeno 1kg,Alimentos,15.0,3.5,2.5,52.5
2024-12-03,P007,Queso Fresco 250g,Lacteos,3.0,5.0,3.6,15.0
2024-12-04,P023,Jabon Dove 90g,Higiene,6.0,3.5,2.4,21.0
2024-12-04,P013,Energizante Volt 473ml,Bebidas,2.0,3.5,2.4,7.0
2024-12-04,P012,Cerveza Cristal 650ml,Bebidas,14.0,5.0,3.5,70.0
2024-12-04,P021,Jabon Bolivar 230g,Limpieza,4.0,2.5,1.6,10.0
2024-12-04,P003,Azucar Rubia 1kg,Alimentos,16.0,3.2,2.3,51.2
2024-12-04,P011,Agua San Luis 625ml,Bebidas,32.0,1.5,0.9,48.0
2024-12-04,P024,Papel Higienico Elite 4u,Higiene,21.0,5.5,3.8,115.5
2024-12-04,P010,Inca Kola 1.5L,Bebidas,16.0,5.5,3.8,88.0
2024-12-04,P006,Yogurt Laive 1L,Lacteos,6.0,7.5,5.5,45.0
2024-12-04,P022,Shampoo Pantene 400ml,Higiene,1.0,14.0,10.0,14.0
2024-12-04,P009,Coca Cola 500ml,Bebidas,33.0,2.5,1.6,82.5
2024-12-04,P005,Leche Gloria 400g,Lacteos,21.0,4.5,3.2,94.5
2024-12-04,P015,Papas Lays 42g,Snacks,16.0,2.0,1.3,32.0
2024-12-04,P004,Fideos Don Vittorio 500g,Alimentos,18.0,2.8,1.9,50.4
2024-12-04,P001,Arroz Costeno 1kg,Alimentos,21.0,3.5,2.5,73.5
2024-12-04,P008,Mantequilla Laive 100g,Lacteos,1.0,4.2,3.0,4.2
2024-12-04,P025,Pasta Dental Colgate 75ml,Higiene,5.0,4.5,3.1,22.5
2024-12-04,P020,Lejia Clorox 1L,Limpieza,7.0,4.0,2.8,28.0
2024-12-04,P017,Galletas Casino 6u,Snacks,4.0,1.8,1.1,7.2
2024-12-05,P003,Azucar Rubia 1kg,Alimentos,25.0,3.2,2.3,80.0
2024-12-05,P001,Arroz Costeno 1kg,Alimentos,22.0,3.5,2.5,77.0
2024-12-05,P006,Yogurt Laive 1L,Lacteos,4.0,7.5,5.5,30.0
2024-12-05,P011,Agua San Luis 625ml,Bebidas,35.0,1.5,0.9,52.5
2024-12-05,P005,Leche Gloria 400g,Lacteos,24.0,4.5,3.2,108.0
2024-12-05,P023,Jabon Dove 90g,Higiene,4.0,3.5,2.4,14.0
2024-12-05,P010,Inca Kola 1.5L,Bebidas,11.0,5.5,3.8,60.5
2024-12-05,P004,Fideos Don Vittorio 500g,Alimentos,8.0,2.8,1.9,22.4
2024-12-05,P024,Papel Higienico Elite 4u,Higiene,24.0,5.5,3.8,132.0
2024-12-05,P019,Detergente Ariel 500g,Limpieza,6.0,8.5,6.2,51.0
2024-12-05,P015,Papas Lays 42g,Snacks,18.0,2.0,1.3,36.0
2024-12-05,P008,Mantequilla Laive 100g,Lacteos,3.0,4.2,3.0,12.6
2024-12-05,P007,Queso Fresco 250g,Lacteos,4.0,5.0,3.6,20.0
2024-12-05,P020,Lejia Clorox 1L,Limpieza,3.0,4.0,2.8,12.0
2024-12-05,P016,Chocolate Sublime,Snacks,5.0,1.5,0.9,7.5
2024-12-05,P002,Aceite Primor 1L,Alimentos,8.0,8.0,6.0,64.0
2024-12-05,P012,Cerveza Cristal 650ml,Bebidas,7.0,5.0,3.5,35.0
2024-12-05,P022,Shampoo Pantene 400ml,Higiene,4.0,14.0,10.0,56.0
2024-12-06,P003,Azucar Rubia 1kg,Alimentos,14.0,3.2,2.3,44.8
2024-12-06,P012,Cerveza Cristal 650ml,Bebidas,14.0,5.0,3.5,70.0
2024-12-06,P024,Papel Higienico Elite 4u,Higiene,22.0,5.5,3.8,121.0
2024-12-06,P023,Jabon Dove 90g,Higiene,4.0,3.5,2.4,14.0
2024-12-06,P020,Lejia Clorox 1L,Limpieza,10.0,4.0,2.8,40.0
2024-12-06,P004,Fideos Don Vittorio 500g,Alimentos,10.0,2.8,1.9,28.0
